Client ID,Name,Age,State,City,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND17260,Vikas Das,25,West Bengal,Howrah,15955,03-09-2020,Nisha Verma,Indian,Software Engineer,Mid,Jade,386826.96,288576.69,4,124625.33,2625600.08,4932942.11,1936988.39,2913276.55,233520.92,1403738.94,2,1,4,1,5
IND17261,Kavita Patel,45,Gujarat,Vadodara,44477,29-01-2013,Nisha Das,Indian,Network Engineer,High,Platinum,642858.1,222708.58,2,123532.45,2380208.41,6998499.54,1132774.25,478103.08,486677.04,2457532.54,1,2,5,2,3
IND17262,Rohit Reddy,22,Telangana,Warangal,73586,09-08-2019,Suresh Kumar,Indian,IT Consultant,High,Silver,550945.36,83840.33,0,145769.94,1291621.62,7704372.72,2851118.55,2120874.53,399252.68,3762941.37,0,3,5,1,1
IND17263,Neha Verma,22,West Bengal,Howrah,47975,30-08-2018,Ramesh Singh,Indian,Business Analyst,High,Silver,687070.56,174310.61,0,135678.87,3538711.31,6806522.53,1295780.66,929985.69,403740.3,4360274.61,5,4,2,2,2
IND17264,Ankit Sharma,22,Delhi,New Delhi,94503,14-04-2016,Sneha Singh,Indian,System Administrator,Low,Platinum,859473.2,220373.64,1,135916.58,240008.49,5626604.05,2399719.38,3260928.95,220032.63,5692484.04,4,5,4,1,5
IND17265,Priya Patel,25,Karnataka,Mysuru,98270,15-05-2016,Pooja Sharma,Indian,Bank Officer,Low,Gold,892103.63,228946.65,2,126160.04,322873.0,3285987.34,2136541.7,1997088.5,250859.96,1449104.74,3,1,5,2,3
IND17266,Amit Verma,45,Delhi,New Delhi,12821,22-02-2005,Ankit Das,Indian,Business Analyst,Mid,Platinum,,78964.8,3,70682.42,965958.79,4292562.41,498788.94,1710990.41,268003.23,5129962.7,2,2,3,1,5
IND17267,Ritu Iyer,40,Maharashtra,Nagpur,89975,21-07-2007,Pooja Kumar,Indian,Data Analyst,Low,Platinum,850396.21,269912.25,0,2729.85,3574202.43,7340114.98,2565216.48,3051028.07,182160.45,4431483.63,1,3,1,2,1
IND17268,Rahul Gupta,45,Tamil Nadu,Madurai,45231,12-09-2010,Arjun Iyer,Indian,System Administrator,High,Jade,676224.9,285624.11,0,128207.65,380963.73,4529922.42,2807399.88,1898724.0,60370.09,392727.38,1,4,2,1,2
IND17269,Sneha Das,40,Karnataka,Bengaluru,68119,02-10-2014,Ritu Sharma,Indian,Software Engineer,High,Jade,375376.58,295085.13,2,144310.89,3306507.16,3140143.94,45356.24,1650458.97,255962.77,2951206.29,3,5,2,2,2
IND17270,Suresh Singh,25,Maharashtra,Mumbai,30638,25-10-2022,Ramesh Patel,Indian,IT Consultant,Mid,Gold,374410.46,246855.55,0,47535.72,1584339.5,3793790.28,1688272.02,3594206.63,155595.81,,1,1,5,1,4
IND17271,Priya Reddy,30,Delhi,New Delhi,23582,24-06-2017,Suresh Iyer,Indian,Support Engineer,Mid,Silver,1111749.53,18199.8,3,11809.27,586290.91,5527098.14,2194068.97,2536365.08,415035.94,5371323.3,0,2,3,2,4
IND17272,Kunal Singh,35,Gujarat,Ahmedabad,83836,03-03-2009,Rahul Verma,Indian,Software Engineer,Low,Platinum,397923.38,97678.76,2,54297.65,1191077.47,1187585.91,1452237.53,1384064.06,337071.43,2345136.1,2,3,3,1,1
IND17273,Ritu Patel,40,West Bengal,Kolkata,19155,08-12-2021,Anjali Sharma,Indian,Software Engineer,Low,Platinum,667267.43,100099.49,1,95427.59,1010057.21,5870343.77,2653562.95,3318544.9,394345.02,3390680.98,5,4,3,2,5
IND17274,Amit Das,50,West Bengal,Kolkata,57923,25-07-2023,Suresh Reddy,Indian,System Administrator,High,Jade,467589.88,154987.13,1,42334.23,2031169.9,7432182.02,759765.69,794561.71,367183.35,710099.2,3,5,3,1,2
IND17275,Nisha Sharma,45,Telangana,Warangal,75998,05-03-2009,Nisha Verma,Indian,Accountant,Low,Platinum,620178.67,228831.63,2,54872.58,1281322.8,6119810.43,1141023.02,1016160.77,482813.38,3410864.5,3,1,2,2,5
IND17276,Rahul Singh,45,Maharashtra,Nagpur,97475,10-04-2015,Rahul Mehta,Indian,Business Analyst,Mid,Gold,1166925.05,259897.83,3,137662.77,532791.45,2961945.19,2370539.65,2796242.02,131725.44,2860907.52,3,2,2,1,5
IND17277,Ritu Patel,35,Maharashtra,Nagpur,23920,11-01-2009,Kunal Kumar,Indian,Business Analyst,Low,Jade,879681.3,59152.26,3,104604.86,4041298.31,5439420.66,494949.42,1377164.33,355162.65,3656535.8,5,3,1,2,1
IND17278,Rohit Verma,22,Maharashtra,Mumbai,70498,20-04-2011,Amit Patel,Indian,Software Engineer,Mid,Silver,1090523.42,131808.48,0,100767.89,4349401.28,6418809.96,2526964.61,3875123.93,21011.29,1834394.9,2,4,3,1,2
IND17279,Neha Mehta,35,West Bengal,Kolkata,41647,23-08-2012,Neha Patel,Indian,System Administrator,Mid,Silver,926772.44,214876.77,4,72791.13,1512080.28,3629372.04,1816960.75,185590.06,194922.32,546189.26,4,5,2,2,1
IND17280,Ankit Sharma,25,Tamil Nadu,Madurai,37817,05-01-2013,Amit Das,Indian,Accountant,Low,Gold,977606.06,251313.02,4,22102.1,1310368.08,4131719.47,2955302.24,1680304.74,27500.28,5344509.54,4,1,4,1,3
IND17281,Sneha Mehta,25,Maharashtra,Nagpur,83404,30-07-2013,Pooja Kumar,Indian,Network Engineer,Low,Jade,1196998.6,16682.16,3,,4154234.63,4799034.19,1368147.19,2262737.17,289091.21,5650481.58,0,2,3,2,4
IND17282,Amit Sharma,30,Delhi,New Delhi,26234,10-11-2022,Arjun Gupta,Indian,Software Engineer,Low,Gold,1047204.82,215501.82,3,108827.02,4682670.7,1203652.61,1053592.89,672911.9,181322.94,2475235.48,5,3,5,1,4
IND17283,Asha Mehta,45,Telangana,Hyderabad,72632,05-12-2022,Asha Kumar,Indian,Software Engineer,High,Platinum,376134.87,290185.39,4,38583.95,997075.71,745151.0,2329543.2,810356.25,372976.34,4360089.99,1,4,5,2,1
IND17284,Amit Mehta,35,West Bengal,Kolkata,41082,13-10-2009,Ritu Sharma,Indian,Network Engineer,Mid,Gold,420965.03,155805.07,2,116862.33,1860299.67,2418591.49,410654.07,3867537.67,385091.65,240776.93,1,5,3,1,1
IND17285,Anjali Singh,30,Maharashtra,Mumbai,37342,25-08-2007,Priya Singh,Indian,Business Analyst,Mid,Gold,671000.49,85978.96,4,40459.09,4828567.17,1271306.82,2119358.41,3240402.35,186436.74,3468937.78,2,1,3,2,4
IND17286,Suresh Sharma,50,West Bengal,Howrah,94382,27-06-2011,Neha Verma,Indian,Data Analyst,Mid,Silver,259710.67,126983.22,0,77446.06,3311710.24,126711.05,711867.3,2180671.82,211947.17,1835832.3,3,2,1,1,4
IND17287,Nisha Verma,45,Telangana,Hyderabad,56625,26-08-2020,Neha Verma,Indian,System Administrator,High,Jade,757735.11,26365.04,1,71574.37,1007412.07,3805881.53,160559.67,247407.71,422216.71,4164919.64,1,3,1,2,2
IND17288,Ramesh Iyer,40,Telangana,Hyderabad,30882,06-06-2007,Rahul Mehta,Indian,Business Analyst,Low,Platinum,592202.78,152962.66,1,19784.05,1316874.03,3586040.07,765712.45,55007.47,476695.59,5012505.92,1,4,2,1,5
IND17289,Asha Iyer,45,Gujarat,Surat,45950,03-05-2011,Arjun Iyer,Indian,Business Analyst,Mid,Jade,1158891.94,183310.77,2,61010.15,811768.45,3746701.29,2840570.52,1520347.85,443941.41,911574.86,1,5,4,2,4
IND17290,Ankit Das,45,Tamil Nadu,Coimbatore,80496,26-04-2005,Ritu Sharma,Indian,Business Analyst,Mid,Jade,489809.83,166119.92,0,28768.51,1057184.65,6841298.29,2023637.33,2545692.63,474920.94,3182473.55,4,1,5,1,3
IND17291,Sneha Singh,50,West Bengal,Howrah,87729,17-09-2006,Rohit Patel,Indian,Business Analyst,Mid,Platinum,1017200.19,109411.56,0,82320.13,2606957.97,6125546.7,880945.56,3556637.15,236749.71,1708560.05,5,2,2,2,1
IND17292,Kunal Singh,35,Delhi,New Delhi,24638,15-12-2022,Ritu Reddy,Indian,Accountant,Low,Gold,668941.42,286775.71,0,23566.49,3229909.99,1424801.19,2556687.17,3387579.53,459840.99,496621.84,2,3,1,1,1
IND17293,Pooja Patel,30,Maharashtra,Nagpur,88527,28-10-2005,Neha Reddy,Indian,Accountant,Low,Silver,897993.02,192419.17,0,42527.89,2993200.9,595984.35,2709717.88,1422547.25,59929.28,4546094.97,2,4,1,2,1
IND17294,Kunal Sharma,40,West Bengal,Howrah,59268,13-02-2014,Neha Reddy,Indian,Accountant,Mid,Jade,819777.29,35563.71,1,,3864735.7,4886489.14,338831.04,2440607.05,371863.03,,5,5,1,1,1
IND17295,Kavita Verma,50,West Bengal,Kolkata,71203,05-12-2024,Neha Kumar,Indian,System Administrator,High,Jade,967881.62,156054.4,1,143675.32,2137795.11,3920812.61,1125319.65,2906192.1,215692.7,559031.54,0,1,1,2,1
IND17296,Rohit Singh,22,Delhi,New Delhi,59139,01-01-2018,Ritu Verma,Indian,Data Analyst,Low,Gold,624274.82,144767.75,1,134703.9,4927762.36,4319742.1,2504136.72,3291365.7,124289.71,4734181.14,0,2,4,1,3
IND17297,Sneha Gupta,45,Tamil Nadu,Madurai,42972,24-11-2020,Suresh Verma,Indian,Data Analyst,Mid,Platinum,801585.17,228381.8,4,3913.98,1984963.35,767844.5,1949692.82,1618658.47,1487.77,5017532.51,5,3,3,2,5
IND17298,Arjun Reddy,25,Delhi,New Delhi,1755,17-01-2012,Amit Reddy,Indian,Support Engineer,Mid,Gold,475233.22,57228.88,2,46985.13,521538.57,5049807.32,1149794.01,2716829.78,145422.47,3713528.47,3,4,4,1,1
IND17299,Kavita Singh,30,Delhi,New Delhi,16186,24-10-2010,Asha Sharma,Indian,Business Analyst,Low,Jade,719536.47,124035.5,3,78678.02,1854598.29,6072303.0,1036813.07,2269038.62,214328.0,5746383.42,5,5,1,2,2
IND17300,Amit Mehta,40,Gujarat,Vadodara,20245,12-08-2024,Asha Reddy,Indian,Support Engineer,Mid,Gold,1139863.94,86255.42,1,42972.25,2426164.7,5753250.11,1257475.24,853221.94,285377.11,4035046.51,3,1,1,1,1
IND17301,Anjali Sharma,50,West Bengal,Howrah,92916,08-02-2014,Neha Reddy,Indian,System Administrator,Mid,Platinum,253052.75,144467.13,3,38051.1,2703619.2,1258789.5,341939.86,2544907.32,163837.78,1564116.23,1,2,1,2,4
IND17302,Kunal Sharma,40,Karnataka,Bengaluru,65012,14-07-2015,Vikas Verma,Indian,Bank Officer,Low,Gold,312647.73,53216.75,3,63497.21,3849438.71,2274105.58,735971.93,169208.36,459981.61,2147190.81,5,3,1,1,1
IND17303,Ritu Das,40,Gujarat,Surat,80446,20-10-2007,Vikas Singh,Indian,Network Engineer,Mid,Platinum,920796.54,297659.04,4,39044.08,3558249.4,1926381.7,1569798.56,2180041.2,41210.33,2604669.51,5,4,3,2,4
IND17304,Amit Das,50,Delhi,New Delhi,98617,12-08-2019,Nisha Reddy,Indian,Support Engineer,High,Gold,1198955.87,175869.94,0,48337.18,3224078.58,7271187.64,2698186.69,3987569.11,202042.73,538234.56,1,5,1,1,1
IND17305,Neha Das,22,Karnataka,Bengaluru,89492,17-07-2013,Asha Iyer,Indian,Data Analyst,Low,Silver,768423.48,154329.09,3,86994.05,533241.6,6351312.23,1660307.47,101556.21,404433.79,3777096.34,3,1,4,2,5
IND17306,Arjun Singh,30,Gujarat,Ahmedabad,5237,08-05-2006,Suresh Reddy,Indian,Network Engineer,Low,Platinum,810796.59,73871.25,1,40905.4,3936148.28,4503782.98,211447.09,488922.76,226936.91,3505337.48,5,2,1,1,4
IND17307,Kavita Kumar,50,Telangana,Hyderabad,74859,24-04-2013,Anjali Das,Indian,IT Consultant,Mid,Platinum,712540.17,90584.82,4,99698.4,3347898.53,4945385.95,1340410.14,1341985.14,10127.44,2884874.65,1,3,5,2,2
IND17308,Vikas Patel,40,Delhi,New Delhi,93312,12-10-2010,Kunal Iyer,Indian,System Administrator,Low,Gold,261600.03,135096.24,3,581.44,2274716.87,2403849.09,2049812.84,2160465.16,263633.28,403725.67,0,4,1,1,2
IND17309,Neha Patel,22,Gujarat,Vadodara,32075,22-11-2006,Neha Gupta,Indian,System Administrator,High,Jade,1155629.16,59178.39,1,,660940.24,7607827.68,1209836.84,3054227.35,120133.43,1299749.78,2,5,2,2,2
IND17310,Suresh Reddy,35,Telangana,Hyderabad,67685,25-11-2018,Kavita Reddy,Indian,System Administrator,Low,Silver,514925.28,67995.14,1,98680.92,4852960.14,1815897.46,1958952.74,3193704.52,462508.72,2557940.29,1,1,5,1,5
IND17311,Neha Singh,35,Maharashtra,Mumbai,91333,28-10-2024,Amit Singh,Indian,Accountant,High,Platinum,964789.4,61259.7,0,75620.17,1090814.42,2492114.82,2553224.22,1401615.39,153128.32,3177049.65,0,2,1,2,3
IND17312,Ramesh Iyer,22,Telangana,Warangal,57615,07-05-2023,Pooja Singh,Indian,Data Analyst,Low,Platinum,652077.33,29051.71,4,,2027394.74,7093490.97,2310771.81,3323664.02,477870.52,3791252.05,5,3,5,1,3
IND17313,Priya Singh,45,West Bengal,Kolkata,25287,19-07-2009,Arjun Patel,Indian,Support Engineer,High,Platinum,585829.54,47085.16,2,11452.23,4982011.28,5161921.43,2269782.35,2735445.99,429866.29,1800224.88,4,4,4,2,3
IND17314,Rahul Gupta,40,Gujarat,Vadodara,92741,30-06-2015,Neha Sharma,Indian,System Administrator,Mid,Silver,698297.0,111924.76,2,60888.37,918960.14,466830.66,485230.09,1153718.17,416516.35,177796.29,4,5,2,1,4
IND17315,Sneha Patel,30,Maharashtra,Nagpur,2971,23-12-2010,Priya Gupta,Indian,Accountant,Low,Silver,716970.48,166616.21,3,37347.55,4094609.17,1449858.17,1821207.57,821278.91,417556.84,337130.09,3,1,5,2,5
IND17316,Arjun Gupta,25,Karnataka,Mysuru,47544,01-01-2014,Ramesh Sharma,Indian,Bank Officer,High,Silver,372301.16,276121.4,1,73756.69,1194640.1,2782447.16,1910480.86,1508245.12,337952.01,4382038.37,1,2,4,1,4
IND17317,Priya Sharma,40,Gujarat,Vadodara,56446,08-07-2017,Priya Mehta,Indian,IT Consultant,Low,Silver,646254.84,221152.57,3,107983.49,3762337.91,7508527.67,2627806.31,1129619.67,78966.48,4509715.44,5,3,4,2,3
IND17318,Rahul Sharma,25,Maharashtra,Mumbai,26422,01-10-2016,Sneha Reddy,Indian,Software Engineer,Low,Platinum,1076586.11,85276.77,1,80559.69,2586362.23,5202296.52,2442878.61,1396790.62,373418.61,5815753.63,0,4,1,1,1
IND17319,Neha Singh,45,Telangana,Hyderabad,44460,28-08-2017,Vikas Das,Indian,Support Engineer,Low,Jade,1022764.54,266917.91,4,71968.93,2068784.09,80729.64,2472606.83,3840169.24,466459.42,1107058.3,2,5,3,2,2
IND17320,Amit Das,22,Maharashtra,Mumbai,49393,11-08-2019,Pooja Singh,Indian,Bank Officer,High,Gold,426073.29,240717.38,2,79219.91,549641.27,6812438.42,289639.44,3900978.92,84066.95,265388.17,5,1,1,1,5
IND17321,Neha Gupta,45,Karnataka,Mangaluru,80759,03-07-2023,Asha Patel,Indian,Data Analyst,Low,Silver,940713.38,52189.07,2,106871.84,2881997.8,7111560.24,2362898.31,3404604.58,366196.68,1708867.36,5,2,2,2,1
IND17322,Ramesh Patel,40,Maharashtra,Mumbai,8319,25-03-2017,Amit Kumar,Indian,Data Analyst,Low,Silver,,107909.87,1,33719.27,1371468.95,4005342.56,324468.72,2208375.14,34581.23,400689.87,5,3,5,1,4
IND17323,Neha Reddy,22,Gujarat,Surat,19313,29-01-2010,Neha Singh,Indian,Data Analyst,High,Silver,957262.32,70169.29,3,2450.01,984141.2,5526669.36,49124.66,3262788.63,208019.13,2552659.19,1,4,4,2,1
IND17324,Vikas Sharma,22,West Bengal,Howrah,75483,27-09-2022,Ramesh Gupta,Indian,Software Engineer,High,Gold,1063038.92,270589.76,4,137819.96,4766019.95,5904839.4,1885549.98,192497.46,231920.04,3873831.2,1,5,4,1,1
IND17325,Pooja Das,35,Gujarat,Vadodara,66455,04-02-2006,Suresh Iyer,Indian,Network Engineer,High,Silver,1159029.01,211029.38,2,60912.18,1553439.68,7802274.66,2788533.32,820572.14,474519.76,4912359.01,5,1,1,2,1
IND17326,Rohit Mehta,22,Telangana,Warangal,15726,17-01-2020,Nisha Das,Indian,Business Analyst,Mid,Platinum,827321.1,96905.06,2,8120.38,1494206.15,962705.81,658684.06,3574388.09,385496.6,5209461.26,2,2,5,1,5
IND17327,Priya Mehta,40,Telangana,Warangal,87143,26-06-2021,Rahul Gupta,Indian,Business Analyst,Low,Platinum,297127.27,263063.14,3,35208.27,2701625.5,1711268.18,248655.91,1026174.47,291830.67,3491406.11,5,3,3,2,4
IND17328,Ramesh Gupta,25,Maharashtra,Nagpur,78323,21-11-2023,Kunal Reddy,Indian,IT Consultant,High,Gold,410499.35,81664.53,4,35967.83,3165055.13,2655529.08,2360441.36,3168249.55,163574.01,1655974.44,5,4,2,1,4
IND17329,Priya Sharma,45,Karnataka,Bengaluru,33622,22-06-2021,Nisha Gupta,Indian,System Administrator,Low,Platinum,871879.31,80344.82,2,23645.16,1429764.03,4641643.61,2437013.35,1746728.35,156142.71,2988176.27,0,5,3,2,4
IND17330,Ankit Singh,45,Karnataka,Mysuru,60418,26-03-2022,Rohit Mehta,Indian,Accountant,Mid,Gold,615477.92,17311.07,0,51356.85,4778921.8,7152745.46,2916801.94,1963061.57,202720.4,272646.2,1,1,3,1,1
IND17331,Sneha Verma,25,Gujarat,Vadodara,1264,25-06-2020,Neha Iyer,Indian,IT Consultant,Mid,Silver,388911.7,181879.34,4,,3186415.51,6986747.49,377007.65,2533729.61,278120.82,1147698.89,1,2,3,2,2
IND17332,Arjun Singh,40,West Bengal,Howrah,8940,15-09-2014,Ramesh Singh,Indian,Support Engineer,Low,Gold,879078.28,217198.65,4,141290.88,458376.07,6881333.34,2625434.46,2140456.44,134813.74,3147007.62,0,3,1,1,3
IND17333,Nisha Singh,45,Maharashtra,Mumbai,84087,21-07-2019,Asha Verma,Indian,Network Engineer,Mid,Silver,1046510.36,209533.6,4,19683.5,3205422.19,2288861.66,1828689.36,3484176.26,371692.88,3549766.37,4,4,3,2,4
IND17334,Rahul Verma,22,Gujarat,Vadodara,20199,15-07-2012,Anjali Das,Indian,Support Engineer,Low,Jade,511501.35,283502.85,0,2853.78,4328470.04,7311616.07,694276.64,2794252.94,48286.0,663338.05,0,5,3,1,5
IND17335,Anjali Iyer,50,Tamil Nadu,Coimbatore,37205,05-08-2013,Nisha Mehta,Indian,Data Analyst,Mid,Gold,811485.25,97168.68,4,11392.86,4048279.81,7901212.04,2103586.69,3269692.01,389788.47,,1,1,4,2,1
IND17336,Ankit Singh,25,Gujarat,Vadodara,64870,13-04-2013,Arjun Iyer,Indian,Network Engineer,Mid,Jade,806784.09,234793.18,0,145010.78,2044268.74,3939789.88,729579.55,300266.93,357879.49,1107987.35,4,2,3,1,5
IND17337,Nisha Singh,40,Karnataka,Bengaluru,48085,30-01-2019,Kavita Patel,Indian,Bank Officer,High,Jade,380327.93,208957.02,2,130203.93,2377359.59,867116.48,1396921.39,2341863.16,456583.82,4682914.87,3,3,3,2,1
IND17338,Amit Iyer,35,Tamil Nadu,Madurai,50688,31-12-2013,Rahul Sharma,Indian,Bank Officer,Mid,Platinum,440046.27,195681.34,1,28807.19,2268027.91,81626.96,2695275.6,2573126.57,272788.18,674450.84,3,4,4,1,5
IND17339,Sneha Kumar,45,Tamil Nadu,Chennai,2027,03-02-2022,Nisha Reddy,Indian,Network Engineer,Low,Silver,505313.69,18362.79,3,27176.53,38610.3,3366071.21,363568.05,2409003.1,118999.21,1370849.43,2,5,3,2,3
IND17340,Vikas Reddy,40,Delhi,New Delhi,28511,13-10-2017,Anjali Iyer,Indian,Bank Officer,High,Gold,289207.09,89751.67,0,34281.56,294730.09,7080725.6,2301562.35,1510904.2,469959.97,,4,1,3,1,1
IND17341,Nisha Mehta,25,Maharashtra,Pune,39640,25-06-2023,Kavita Mehta,Indian,Bank Officer,Low,Jade,458960.51,135492.9,4,116865.74,825616.96,4239365.41,185377.8,2860559.14,237716.11,5685162.32,0,2,5,2,4
IND17342,Rahul Kumar,40,Tamil Nadu,Chennai,59077,10-04-2006,Arjun Kumar,Indian,System Administrator,High,Platinum,515439.52,144259.59,1,117422.68,2698474.45,4632225.01,376733.16,2537108.29,221973.79,3850040.19,3,3,1,1,2
IND17343,Priya Das,22,Gujarat,Ahmedabad,23963,06-07-2016,Rahul Sharma,Indian,System Administrator,Mid,Jade,,236170.5,0,133678.88,2177991.87,468573.47,1582017.84,1913080.67,208787.29,3622154.03,5,4,1,2,4
IND17344,Arjun Singh,25,West Bengal,Kolkata,51682,23-09-2006,Priya Kumar,Indian,System Administrator,High,Silver,982842.66,180610.55,0,85539.73,1218537.75,3181267.0,2486958.42,3858644.38,120203.97,,1,5,4,1,4
IND17345,Sneha Das,25,Telangana,Hyderabad,31771,15-10-2005,Priya Reddy,Indian,Bank Officer,High,Silver,283200.33,87791.56,4,38255.17,1265699.2,7009288.44,2206430.86,522069.55,157403.31,4948569.83,4,1,2,2,4
IND17346,Vikas Iyer,35,Maharashtra,Pune,42319,03-12-2010,Ramesh Mehta,Indian,Data Analyst,Mid,Silver,,164065.84,1,46428.94,1754802.25,3605298.36,494247.17,2697806.32,424588.17,4012039.15,2,2,5,1,4
IND17347,Pooja Singh,22,Karnataka,Mysuru,87470,08-02-2018,Nisha Mehta,Indian,Accountant,Mid,Jade,1058187.0,248663.92,1,30287.6,963206.21,2637176.73,2772399.59,1344627.76,291166.87,2164674.14,5,3,1,2,5
IND17348,Rohit Verma,40,Gujarat,Vadodara,64210,30-12-2008,Kunal Reddy,Indian,Software Engineer,High,Platinum,789911.26,16946.97,4,5602.32,4027832.39,5747888.15,1438298.83,1046403.9,460238.2,698947.34,3,4,3,1,1
IND17349,Kavita Gupta,45,Gujarat,Ahmedabad,37570,28-07-2022,Kunal Mehta,Indian,Accountant,Mid,Platinum,402909.4,285540.63,2,123561.55,4174564.31,3769628.75,89606.34,1025534.59,425730.47,5279787.26,2,5,1,2,3
IND17350,Rohit Reddy,50,Delhi,New Delhi,99323,20-02-2006,Ankit Singh,Indian,Data Analyst,Low,Platinum,968420.94,204214.76,3,,3738065.82,256600.23,1057929.98,84460.17,381769.21,1717198.6,0,1,3,1,4
IND17351,Asha Patel,50,Karnataka,Mangaluru,92403,30-04-2021,Asha Gupta,Indian,Support Engineer,Mid,Platinum,1047072.42,182805.2,3,95773.61,3213328.15,6140708.66,2038912.2,3386298.05,458820.72,5103411.81,0,2,5,2,3
IND17352,Suresh Reddy,45,Tamil Nadu,Madurai,50188,01-09-2005,Asha Mehta,Indian,Accountant,High,Jade,1041719.41,55433.84,0,109942.91,995439.7,4079578.68,126117.05,3354287.01,380232.76,3487435.44,0,3,3,1,1
IND17353,Priya Singh,22,Delhi,New Delhi,90763,18-12-2005,Ramesh Kumar,Indian,Network Engineer,High,Jade,500687.0,45373.37,2,145493.29,1428094.39,4396371.88,569606.46,2565028.76,266839.02,4775899.26,0,4,2,2,1
IND17354,Amit Iyer,50,Gujarat,Vadodara,19728,23-11-2020,Kunal Reddy,Indian,Accountant,Low,Jade,1150640.02,127538.46,1,35981.12,2747450.57,6207496.12,783392.36,2500453.69,97223.2,690109.59,5,5,3,1,1
IND17355,Kavita Gupta,30,Gujarat,Ahmedabad,88265,10-11-2006,Vikas Kumar,Indian,System Administrator,High,Platinum,927642.75,189718.21,0,52602.18,2379809.75,6710697.86,2987843.98,2437397.01,409550.44,435533.97,3,1,5,2,4
IND17356,Vikas Reddy,25,Karnataka,Mysuru,78274,29-06-2013,Asha Mehta,Indian,Bank Officer,Low,Jade,720795.26,168994.5,4,64249.79,4778512.46,2917846.83,2137469.24,3121580.29,93445.25,1042975.6,3,2,2,1,3
IND17357,Anjali Sharma,40,Maharashtra,Pune,81514,21-04-2024,Rohit Sharma,Indian,Support Engineer,High,Gold,521938.11,184252.99,4,110688.68,2526379.58,7382499.74,439747.24,1311265.51,252926.16,2031668.16,5,3,1,2,5
IND17358,Vikas Sharma,45,West Bengal,Howrah,5791,01-09-2009,Pooja Verma,Indian,Software Engineer,Mid,Silver,423640.82,140761.22,1,33794.85,2701118.93,5605865.72,80101.97,2186709.22,27447.23,1959602.41,3,4,2,1,2
IND17359,Asha Verma,30,Karnataka,Mangaluru,2395,02-06-2020,Neha Gupta,Indian,Bank Officer,Mid,Jade,866299.9,161129.28,0,36128.2,2041927.74,5197885.51,1367722.47,2689483.24,4200.03,1566444.91,0,5,5,2,4
IND17360,Rahul Reddy,25,Tamil Nadu,Madurai,33946,07-08-2018,Ritu Kumar,Indian,System Administrator,High,Jade,252710.72,26635.81,4,3377.8,730308.04,6384289.98,543529.45,1927492.07,255515.14,,3,1,3,1,5
IND17361,Anjali Das,22,Tamil Nadu,Madurai,38365,06-09-2008,Ankit Sharma,Indian,Support Engineer,Low,Jade,478507.59,143600.74,3,119700.22,1415848.61,6336999.15,1498676.25,1522236.58,26611.32,3779503.41,0,2,2,2,1
IND17362,Arjun Reddy,45,Maharashtra,Mumbai,46955,09-03-2014,Asha Singh,Indian,Software Engineer,Low,Gold,343438.62,197090.49,1,15091.71,1755146.59,1460284.16,1625411.99,1504933.57,435908.8,2356970.71,3,3,4,1,2
IND17363,Priya Verma,25,Tamil Nadu,Chennai,41866,20-04-2005,Kunal Mehta,Indian,Bank Officer,High,Silver,502167.97,96804.89,2,118817.66,2247361.15,5738080.51,2461560.06,2699362.48,255677.07,3190420.82,0,4,5,2,5
IND17364,Ankit Mehta,25,Maharashtra,Pune,30206,31-01-2010,Pooja Das,Indian,Data Analyst,Mid,Gold,830009.61,170523.47,4,95544.8,366757.34,4250626.31,1002249.69,3492136.36,253164.13,2153778.93,0,5,1,1,3
IND17365,Neha Singh,40,Maharashtra,Mumbai,56358,14-02-2006,Ramesh Mehta,Indian,Accountant,Mid,Platinum,1109503.9,202944.5,3,30852.34,2383754.31,3244910.66,1834940.49,402612.32,119488.45,1109989.41,4,1,1,2,3
IND17366,Amit Singh,35,Delhi,New Delhi,41123,24-09-2006,Arjun Reddy,Indian,System Administrator,Low,Jade,1012395.01,223956.84,1,112884.23,4505191.46,4490986.68,2364567.47,2982851.28,336345.91,197133.11,5,2,5,1,5
IND17367,Nisha Reddy,30,Telangana,Warangal,54607,30-12-2010,Kavita Reddy,Indian,Network Engineer,Mid,Gold,336638.05,229802.42,3,44823.16,2396997.97,7822844.47,1131625.34,1136343.23,138215.74,4430745.46,0,3,3,2,5
